_id,polarity,perspective_score,owner,repo,num_reference,text,num_url,stanford_polite,subjectivity,num_emoji,num_mention,nltk_score,toxicity
flood/jfurrow/240/204797360,0.17,0.09370017,jfurrow,flood,0,I know this is well rooted in your app but I would very much like to disable auth / passport and use basic auth on my reverse proxy instead. Thanks! ,0,0.5486645769724249,0.19499999999999998,0,0,0.8541,n
flood/jfurrow/240/277016960,0.2351190476190476,0.038062163,jfurrow,flood,0,"I'll consider making this optional in the future, but I think the vast majority of users benefit from the included authentication. Right now there are higher priority issues for me to work on, but if any of you are willing to submit a PR for optional JWT authentication, I'll gladly review it! ",0,0.7784471237293242,0.6517857142857143,0,0,0.8122,n
flood/jfurrow/240/277031904,-0.25,0.47431043,jfurrow,flood,0,OP You can always use a basic auth before accessing the flood login #useless ,0,0.4785050930824257,0.1625,0,0,0,y
flood/jfurrow/240/277157508,0.5,0.07665396,jfurrow,flood,0,"I'm going to close this for now, but feel free to submit a PR for optional JWT auth! ",0,0.3937504380455169,0.8,0,0,0.6948,n
flood/jfurrow/240/295310720,0,0.025153188,jfurrow,flood,0,"I'm reopening this as it's been requested by multiple users. Let's make the authentication optional, but enabled by default. ",0,0.45312677786091504,0,0,0,0,n
flood/jfurrow/240/337973226,0.255,0.08802884,jfurrow,flood,0,"An simple and optional config value in config.js with something like  (which defaults to true if not defined) would be very nice indeed. In my case I'm hideing most stuff behind an reverse proxy with 2FA, so additional authentication in Flood is just cumbersome smile ",0,0.4489176962855723,0.5511904761904762,1,0,0.9061,n
flood/jfurrow/240/338082322,0.006666666666666665,0.044055395,jfurrow,flood,0,"Might be easy to just pass plaintext credentials to the server behind the scenes if an option in the config (like mentioned above) is set, this removes any potential exploit that may arise from editing the security system to allow for sessions to be generated without proper authentication. ",0,0.39064086111257607,0.5466666666666666,0,0,0.7003,n
flood/jfurrow/240/338082580,0,0.088421576,jfurrow,flood,0,"FWIW, the passphrase can be left blank as is. ",0,0.46441002800534126,0,0,0,0,n
flood/jfurrow/240/338181833,0,0.035816237,jfurrow,flood,0,"Bonus, just pass the username then. ",0,0.46438471767053163,0,0,0,0.5423,n
flood/jfurrow/240/372888543,0.23809523809523808,0.028712679,jfurrow,flood,0,"Hoping to help revive an older thread. While I don't know enough to help code this, I would definitely like to see this. As someone already mentioned, I have better auth already built into my nginx RP setup. I'd love to be able to remove the extra auth screen. ",0,0.6077423190864734,0.4511904761904762,0,0,0.9678,n
flood/jfurrow/240/373260889,0,0.10801849,jfurrow,flood,0,"The simplest approach for this might be to have the config file provide some ""defaulted"" credentials and an immediate re-direct. ",0,0.4533835642791751,0,0,0,0,n
flood/jfurrow/240/373477976,0.06562500000000002,0.11814121,jfurrow,flood,1,I think this is the better approach. Because making some default credentials and a lot of users will never change them. Make them forced to change the password bu the default account name will be the same everywhere and bad guy will have no pain to bruteforce weak password. It's maybe more work do make authentication optional but it seems more secure than providing default credentials. And this will be cleaner. ,0,0.6065342189518035,0.46458333333333335,0,0,-0.1054,n
flood/jfurrow/240/377079180,0.2714285714285714,0.14471768,jfurrow,flood,0,"from a security standpoint would you say the flood login is tamper proof? if you cannot say „yes“ being 100% sure about it, making this optional might be a wise decision. i'll most likely audit the login part of floods code in a few days. after all i run this publically available on my homeserver with just an nginx with basic auth in front of it. ",0,0.4415345868698646,0.5591269841269841,0,0,0.7783,n
flood/jfurrow/240/377113867,0.28125,0.19033928,jfurrow,flood,1,"@friend No, unfortunately I cannot say with any confidence that Flood is 100% tamper proof. I'm not a security expert, so your audit would be greatly appreciated! Let's hope so! 🤞 ",0,0.3753970053708314,0.55,0,1,0.7188,n
flood/jfurrow/240/377287057,0.375,0.042595413,jfurrow,flood,0,"From my POV, I don't see the interest of disabling Flood auth for enabling basic auth in most cases except for hiding the app when it is exposed on internet. To get a stronger auth system a nice idea the user can deploy, is desabling Flood auth (when it will be available) and configure Client Side Certificate Authentication. ",0,0.5572387596666252,0.50625,0,0,-0.3979,n
flood/jfurrow/240/377311433,0.575,0.09734345,jfurrow,flood,0,"I think It would be better to allow Flood to trust the reverse proxy in front of it (if any). We could use it for exemple if we have some kind of auth in front of it (Basic/SAML/Certificate, whatever, you name it), it would be good to be able to use it for the fearue #216 ",0,0.8196380840831176,0.65625,0,0,0.875,n
flood/jfurrow/240/377378745,0.12666666666666665,0.09117219,jfurrow,flood,0,so far my audit tells me you have pretty old dependencies in use.♠passportpassport-jwt` are what you use for authentication. fine by me but not up2date. feel free to test and merge this pull request  i could not upgrade from webpack 3 to 4 aswell as react 15 to 16 and d3 from 3 to 5 without actually doing big changes to the code base. but oh well.. looking good so far. hint hint node-check-updates ,1,0.569858228064813,0.6300000000000001,0,0,0.4209,n
flood/jfurrow/240/391799933,0,0.20978326,jfurrow,flood,0,"Note by disabling user authentication (IF you don't replace it with another authentication method like PAM for example) you will also disable multi-user capabilities. So if you have 3 users and you suddenly change the config to disable authentication, what should happen? Keep the 1st user and remove all others? No, this is nonsense. I think it should not be possible to disable authentication but only to switch to another mechanism like PAM or authentication forwarding to a reverse proxy like nginx. ",0,0.39957572592026225,0.8333333333333334,0,0,0.6261,n
flood/jfurrow/240/391801409,0.25,0.066091545,jfurrow,flood,0,I don't think that the debate should be around disabling authentication but rather for supporting Alternative authentication methods. What do you think @friend ,0,0.4357104140507871,0.25,0,1,0.4215,n
flood/jfurrow/240/391806687,-0.0375,0.06680182,jfurrow,flood,0,What if you don't use the multi-user feature (they all show the same torrent list anyway). No point in password protection if the Flood instance is local only and not accessible externally. ,0,0.4113306872864616,0.32,0,0,-0.296,n
flood/jfurrow/240/392295135,0.125,0.16565397,jfurrow,flood,0,"nginx auth_request works fine btw.  just a bit hard to setup because you either have to setup a third party SSO provider, self host one or build one yourself. i kinda did the self made route now. totally better than basic auth since it does not prompt you for login if you get a 401 from flood ",1,0.39622944981610964,0.3333333333333333,0,0,0.7425,n
flood/jfurrow/240/412890829,0,0.06416248,jfurrow,flood,0,"@friend Personally, I think all services should have authentication, even if it is only LAN? DNS rebinding could well come into this ",1,0.518921148055977,0.65,0,1,0.2732,n
flood/jfurrow/240/412894116,0,0.2128141,jfurrow,flood,0,that's why i'd recommend using nginx auth_request for all your home hosted things and do an internal redirect that's dns independent. ,0,0.4446146798257323,0.0625,0,0,0.3612,n
flood/jfurrow/240/412895084,0.2737012987012987,0.14789031,jfurrow,flood,0,"I think the bigger point here would be to create the option. To each his own on CHOOSING their level of security. Setting a responsible default, is on the developer to ""do security right"", but creating the options that the users are looking for, is on the developer to ""create good/flexible software"". In this case, many of us are using some other mechanism to restrict access - or some don't want auth, period. Anyone making these decisions takes the risk balance into their own hands when changing from the responsible default setting. It's sort of like saying Windows shouldn't have an option to disable a password authentication to the machine. But there are use cases that dictate or necessitate the need of such a practice. In my scenario, I'm using nginx to redirect to an auth server/service before anyone gains access to anything on the domain. So DNS rebinding is not an issue in this case, and auth is not a security issue as I've setup a different auth. For me, I'd to access this service without ANOTHER login required, even if it is typing admin with no password. The user experience is undesirable. And let's be honest, these days UX trumps all! 😆 ",0,0.7924162758384655,0.6373376623376623,0,0,0.9139,n
flood/jfurrow/240/412904474,0,0.021012714,jfurrow,flood,0,@friend @friend Agreed. Does ruTorrent support multiple auth types? I've only used it with basic_auth. ,0,0.48304962854489875,0.5,0,2,0.5859,n
flood/jfurrow/240/412905426,0.12545454545454546,0.021788174,jfurrow,flood,0,"I think this is no more a discussion, we more or less all agree that authentication should be enable by default and can be made optional bu user. I'm not a dev, I don't know anything about node.js, I'm only here to manage issues. Jfurrow is the main dev but he is very busy and have only a few hours a month for this project. Remember this is an open source project and that all contributions are made by member on their free time, so anyone wanting this feature can make a PR. We would proudly review and merge it. ",0,0.34067020950603577,0.5627272727272727,0,0,0.885,n
flood/jfurrow/240/412906151,0,0.07143345,jfurrow,flood,0,"Agreed - is there a way to just lock this thread? This way it doesn't go on, but can still be managed by the repo as a an enhancement, per the labeling? ",0,0.41502624978569436,0,0,0,0.2287,n
flood/jfurrow/758/403273798,-0.1,0.040764354,jfurrow,flood,0," Is this expected on a mobile device? Not very usable. ",0,0.47208674022250263,0.35,0,0,0,n
flood/jfurrow/758/457699965,0.30000000000000004,0.0459242,jfurrow,flood,0,"Hi @friend Thanks for posting your issue, but can you please take time to edit it in order to fill the issue template. I'm closing the issue until you fill it. Feel free to ask to re-open it as soon as it's done. ",0,0.6748433236873582,0.5,0,1,0.8537,n
flood/jfurrow/758/457812307,-0.2916666666666667,0.106007256,jfurrow,flood,0,@friend it’s quite usable in landscape. Portrait indeed makes things hard. ,0,0.439007418522547,0.5416666666666666,0,1,-0.1027,n
flood/jfurrow/758/457859322,0.015000000000000003,0.06509692,jfurrow,flood,0,"Consider a smaller template, that is little much if want people to fill it out...for little issues like this. Also just be aware that no one gets the issue templates when they use a mobile device ",0,0.41865467026676373,0.39,0,0,0.015,n
flood/jfurrow/758/457859780,0,0.033183023,jfurrow,flood,1,Is it like this for all mobile devices? Is there no proper mobile views?? ,0,0.5608479468735795,0.1,0,0,0.212,n
flood/jfurrow/758/457861534,0.0369047619047619,0.14420444,jfurrow,flood,0,"@friend done. Consider forking this project if you're a react dev because it appears to be dead. From experience, it's unlikely Jfurrow it's going to work on this again. I know that he wants to and doesn't want to 'give up', but it's not going to happen. I'm not sure continuing development in a repo under his name would be the best idea unless you have admin rights. It's going to be hard to find contributors at this point anyway, so idk if it's worth it. ",0,0.2547142489901125,0.4043650793650793,0,1,0.2609,n
flood/jfurrow/758/457869225,-0.024999999999999994,0.118682995,jfurrow,flood,3,"@friend All our template are very small except the bug one that is medium size but all info are required to troubleshoot correctly, sorry. Flood is installed on a server (or more rarely a computer), you are troubleshooting on either the server or the computer, you're expected to fill the issue on your computer not your mobile device. And it is a github issue if issue template are not displaying on mobile not a flood one. No done, please fill Your Environment correctly. ♠masterlatestN.A.`. ",0,0.43235425334843763,0.6639999999999999,0,1,0.7954,n
flood/jfurrow/758/457869384,0,0.114559434,jfurrow,flood,0,"@friend Please also read the CODE_OF_CONDUCT and do not PM people on discord, you have the issue tracker and the discord server to do so. ",0,0.29759478757294316,0,0,1,-0.4767,n
flood/jfurrow/758/457869908,0.2857142857142857,0.046700615,jfurrow,flood,1,"@friend 1) This is not the right issue to talk about that, let's talk in #672 and #712 2) Rather than inviting people to fork ask them to join the Organization (see #672) and ask @friend to transfer this repository to the organization ",0,0.339364120220964,0.5357142857142857,0,2,0.5423,n
flood/jfurrow/758/457907611,0.05,0.32158196,jfurrow,flood,0,"I use docker, yes I build it from master everyday. Honestly my OS and version, etc don't matter as this is clearly not environment specific or version specific and I use docker.... I don't know what you are talking about with discord....I didn't message anyone. It's clear that development is all but dead and getting petty over issue templates when this is clearly an issue with enough info really puts me off. Instead of fixing things, you want to be pedantic over what are simple bugs. I'm done with this project. ",0,0.3932708938270758,0.39610389610389607,0,0,0.0806,y
flood/jfurrow/758/457914398,0.002532051282051285,0.21281046,jfurrow,flood,4,"@friend So you should have write docker before, this is clearly important. False, commit id is important because you can talk about something already fixed for example, and yes environment and version are important because it can change the version of dependencies, that can change the final output or break something. Still nodejs 11.x or latest is not a version, for example  is. Also npm version is different from nodejs version, npm 11 doesn't even exist, for example I have npm . Sorry for discord I thought it was you, timing coincidence  1) Yes development is quite dead because there is only 1 dev that is @friend, I'm not a dev I'm just here to help managing issues, project management and gibing security advice. 2) No, there was not enough information, as I said commit ID, node and npm version and OS are very important even if you don't understand why. Without that it is impossible to troubleshoot. 3) Yes I won't fix this because I'm not a dev. I know a little about ruby but nothing about javascript. 4) I'm not pedantic, I'm assuring there is enough information to troubleshot, because just saying ""It won't work"" or just pasting a screenshot is clearly not enough to do anything. 5) I'm sorry but I'm spending my free time here just to help and you are very aggressive with me. Also this is a free, libre and open-source project, not a proprietary and paid product where you bought some support or anything. There is no warranty. If you think that development is to slow, please learn the JavaScript language and come help @friend. 6) About the template being to heavy that's why we slit issues by category. Here, we know now this is not a bug, so you should have open a Feature Request issue with a much lighter template. I'm sorry I'll lock this conversation as this is just you being aggressive and not constructive and violating the code of conduct. ",0,0.14305525991648596,0.7000000000000001,0,3,0.9807,n
for_testings/beubiJenkins/2305/226741453,0,0.08859012,beubiJenkins,for_testings,0,"Approved by ""N/A"" on QEM. Comments 1 ",0,0.37697657942189833,0,0,0,0.4215,n
forgottenserver/otland/2494/354178641,-0.1,0.048507597,otland,forgottenserver,0,Expected behaviour  behaviour ,2,0.439007418522547,0.4,0,0,0,n
forgottenserver/otland/2494/416200370,0,0.07309744,otland,forgottenserver,0,And the problem is? ,0,0.43245095242034315,0,0,0,-0.4019,n
forgottenserver/otland/2494/416305528,0,0.15944713,otland,forgottenserver,0,"@friend  try it out yourself and compare with the image i provided, you can do so by trapping a monster and walk around it and see which direction it is facing. the problem is that the direction is not coded correctly for monster in some squares. ",0,0.5418023788059785,0,0,1,-0.4019,n
forgottenserver/otland/2494/417580047,-0.05,0.2075812,otland,forgottenserver,0,"@friend You are filing a bug, i think you should post both expected and actual behavior. You posted expected in an image. Then post the actual in a companionable image. ",0,0.3028352457918637,0.25,0,1,0,n
forgottenserver/otland/2494/417590324,0.02500000000000001,0.0715619,otland,forgottenserver,0,"@friend or you can just recode it after the expected image, i don't see a point in making another image of the broken code (which i did include btw). feel free to spend that time yourself making the image if you really think it is needed. ",0,0.472848672639391,0.45,0,1,0.0516,n
forgottenserver/otland/2494/417759787,-0.14999999999999997,0.5722492,otland,forgottenserver,0,You are reporting a bug and expects that we try based on a image?! Please provide more information about it and not just a stupid image that you think that it should be. ,0,0.3673380214890928,0.75,0,0,0.6562,n
forgottenserver/otland/2494/417775273,-0.5,0.5311877,otland,forgottenserver,0,and you expect me to sit another 30min to draw you a picture instead of just clicking a link that takes 30seconds. wtf dude? ,0,0.33453296844166613,1,0,0,-0.5859,n
freeCodeCamp/freeCodeCamp/10163/170647469,-0.0625,0.08594242,freeCodeCamp,freeCodeCamp,0,"  The MDN links and other help links do not show up on the beta site. Screenshot   Regular site  Beta site  ",0,0.457397254131689,0.22596153846153846,0,0,0.4019,n
freeCodeCamp/freeCodeCamp/10163/239577470,0.4000000000000001,0.06420723,freeCodeCamp,freeCodeCamp,0,"@friend Thanks for catching this. You don't have to use the issue template if it doesn't fit the issue, though. ",0,0.3956271431581616,0.5,0,1,0.1999,n
freeCodeCamp/freeCodeCamp/10163/253330522,0,0.37972105,freeCodeCamp,freeCodeCamp,0,I'll take a stab at this assuming we still plan to have MDN links on the site. ,0,0.58753125608492,0,0,0,-0.5859,n
freeCodeCamp/freeCodeCamp/10163/263988794,0,0.07460829,freeCodeCamp,freeCodeCamp,0,@friend Did you make any progress on this? ,0,0.40847589925508115,0,0,1,0.4215,n
freeCodeCamp/freeCodeCamp/10163/269830587,0,0.05661761,freeCodeCamp,freeCodeCamp,0,Refer   up to the community. ,1,0.4399873255870338,0,0,0,0,n
freeCodeCamp/freeCodeCamp/10163/286142287,0.12954545454545455,0.0678391,freeCodeCamp,freeCodeCamp,0,"I'd like to raise a few questions about this. Having looked at the hint structure, I think we should make some changes.  The hint currently accepts only plain-text whereas most of the MDN resources are links. The hint generates a toast to which we could add an action link, but I wonder if using a dropdown on the hint button might not be a better approach. Alternatively, if we could limit the number of hints on each exercise to 1 hint, we could do away with the toast and have a one-click hint button to open the resource in a new tab.  Thought on any of this? ",0,0.9011015728454145,0.44431818181818183,0,0,-0.0667,n
freeCodeCamp/freeCodeCamp/10163/286375294,0.22499999999999998,0.05995638,freeCodeCamp,freeCodeCamp,0,@friend Good suggestions 👍 I'm not really sure what the hints are supposed to be like. I believe the idea is that they should be like the hints on the forum. Should we close this in favour of ,1,0.5,0.7444444444444445,0,1,0.8235,n
freeCodeCamp/freeCodeCamp/10163/286418314,0.11041666666666666,0.019884592,freeCodeCamp,freeCodeCamp,0,Whoa. Hadn't seen that issue. Thanks @friend. Closing this is fine as long as we reference the MDN links needing to be added to staging in that other issue. 👍 ,0,0.38893565247380557,0.36875,0,1,0.5719,n
freeCodeCamp/freeCodeCamp/10163/286618557,0,0.18233185,freeCodeCamp,freeCodeCamp,0,Closing in favor of #13460 ,0,0.439007418522547,0,0,0,0.4019,n
frp/fatedier/477/261977190,0.05,0.1809599,fatedier,frp,0,"Issue is only used for submiting bug report and documents typo. If there are same issues or answers can be found in documents, we will close it directly. (为了节约时间，提高处理问题的效率，不按照格式填写的 issue 将会直接关闭。) Use the commands below to provide key information from your environment You do NOT have to include this information if this is a FEATURE REQUEST What version of frp are you using (./frpc -v or ./frps -v)? 最新master版(截至 20171002) What operating system and processor architecture are you using ()? GOARCH=""amd64"" GOBIN="""" GOEXE="""" GOHOSTARCH=""amd64"" GOHOSTOS=""linux"" GOOS=""linux"" GOPATH=""/home/forward/tools/gopkg"" GORACE="""" GOROOT=""/usr/local/go"" GOTOOLDIR=""/usr/local/go/pkg/tool/linux_amd64"" GCCGO=""gccgo"" CC=""gcc"" GOGCCFLAGS=""-fPIC -m64 -pthread -fmessage-length=0 -fdebug-prefix-map=/tmp/go-build985044916=/tmp/go-build -gno-record-gcc-swit ches"" CXX=""g++"" CGO_ENABLED=""1"" CGO_CFLAGS=""-g -O2"" CGO_CPPFLAGS="""" CGO_CXXFLAGS=""-g -O2"" CGO_FFLAGS=""-g -O2"" CGO_LDFLAGS=""-g -O2"" PKG_CONFIG=""pkg-config"" Configures you used Steps to reproduce the issue 1. 2. 3. Describe the results you received 编译安装报错 cmd/frps/main.go6359 cannot use conf (type ""github.com/vaughan0/go-ini"".File) as type ""github.com/fatedier/frp/vendor/github.com/vaughan0/go-ini"".File in argument to config.LoadServerCommonConf make *** [frps] Error 2 make error Describe the results you expected Additional information you deem important (e.g. issue happens only occasionally) Can you point out what caused this issue (optional) ",0,0.4739161231328448,0.63125,0,0,-0.755,n
full-stack-project/ga-wdi-boston/505/192752110,0.027777777777777787,0.21284673,ga-wdi-boston,full-stack-project,0,"So i had a table that I messed up, so I decided to drop it.. the table is gone, but the files are still in my folder. Now when i create a different table, I get an error during migration. rake aborted! StandardError An error has occurred, this and all later migrations canceled PGUndefinedTable ERROR  relation ""requests"" does not exist Is it ok to manually delete the migration files from the previous table from the project folder? The previous table is gone from the database and the schema. The only remains are the mess-ups that i made that are in the form of migration files. ",0,0.5495480287883124,0.4055555555555556,1,0,-0.8742,n
full-stack-project/ga-wdi-boston/505/264165575,0,0.048646715,ga-wdi-boston,full-stack-project,0,You can use . ,0,0.439007418522547,0,0,0,0,n
full-stack-project/ga-wdi-boston/505/264187652,0,0.057535917,ga-wdi-boston,full-stack-project,0,"no, still working on it ",0,0.5141898836529936,0,0,0,-0.296,n
full-stack-project/ga-wdi-boston/505/264191045,0,0.05609498,ga-wdi-boston,full-stack-project,0,"I deleted some migrations from the folder(via terminal) and bundle exec rake dbdrop, create, migrate. ",0,0.44967505040111316,0,0,0,0.2732,n
fullcalendar/fullcalendar/3046/133451980,0.03203463203463204,0.10524782,fullcalendar,fullcalendar,0,"Events in the first day, WITH END datetime set, are NOT displayed with defaultView 'agendaWeek'. This just happens in the first day, even if you change the ""firstDay"" parameter. If you click on Month View and go back to Week View, those ""hidden"" events are displayed. To verify it, just add in the following changes in the JSON example included in the download files JSON.HTML header { left 'prev,next today', center 'title', right 'month,agendaWeek,agendaDay' }, defaultView 'agendaWeek', EVENTS.JSON   {     ""title"" ""MY HIDDEN TITLE"",     ""start"" ""2016-01-10T103000-0500"",     ""end"" ""2016-01-10T123000-0500""   }, Then, try the same deleting the ""END"" line from events.json file, refresh the page, and the event will be displayed Obviously, this will happen replacing json file with a database module. Any idea to solve this? ",0,0.4392227757038534,0.24491341991341994,0,0,0.2023,n
fullcalendar/fullcalendar/3046/186749698,0,0.17456621,fullcalendar,fullcalendar,0,would you mind posting a JSBin with a recreation of the bug? instructions ,1,0.6277024813993773,0,0,0,0,n
fullcalendar/fullcalendar/3046/186849234,0.15972222222222224,0.07086291,fullcalendar,fullcalendar,0,"I couldn't find at JSBin or JSFiddle the way to add PHP files (the ones included in Fullcalendar examples) You just need to make the following changes in the examples included In JSON.HTML   add  defaultView 'agendaWeek', In events.json, add ""title"" ""MY HIDDEN TITLE"", ""start"" ""2016-01-10T103000-0500"", ""end"" ""2016-01-10T123000-0500"", ""backgroundColor"" ""#ff0000"" }, When you execute the json.html page, the event added will not appear in the first day (2016-01-10) in the agendaweek view. If you push on MONTH button, it will appear and then if you pass to WEEK again, it will appear for the first time in this view. If this is not enough for you to duplicate the issue, let me know and I can send you an URL for you to verify it, or tell me if I'm able to upload PHP files on the platforms that you mentioned. Thank you! issue.zip ",0,0.8846978696607318,0.3708333333333333,0,0,0.4199,n
gate/hunter-packages/2/40306145,0,0.07274372,hunter-packages,gate,0,HunterGate.cmake doesn't repeat the BSD licence in its preamble.  This means that you lose the licence terms when following the instructions to copy the file to your project.  Could the licence be included inside this file? ,0,0.4027594525669178,0.1,0,0,-0.4019,n
gate/hunter-packages/2/52272894,0.1,0.03616983,hunter-packages,gate,0,Fixed ,1,0.439007418522547,0.2,0,0,0,n
geowave/locationtech/1358/406359532,-0.4,0.08664183,locationtech,geowave,0," Coverage decreased (-0.8%) to 47.504% when pulling d55ec5844bfbdb0a712923af6970870bcf223f9f on cjw5dbpr-branch into 19b0d3f985b4fa68cea91433108f102515ba26b9 on locationtechmaster. ",0,0.4158727447331716,0.7,0,0,0,n
getting-started-solution-template/exosite/16/424267881,0,0.019681292,exosite,getting-started-solution-template,0,Still need @friend  help to set the jenkins plugin for visualization. ,0,0.45006644343930446,0,0,1,0.4019,n
gobuffalo/gobuffalo/439/414470979,0.13333333333333333,0.07122471,gobuffalo,gobuffalo,0,"So I'm looking at your templating docs and there some notes suggesting Plush isn't required and honestly I never in a million years would consider using it because it isn't designed for humans. How can we switch to Go? By to add a header in plush (from the examples) To do the same in Go templates Please type both of those out more than once and let me know what human would ever choose the former. By the way, Vimeo is blocked in Indonesia. Please consider hosting your own videos. You can use Keybase for this if you need to. ",0,0.6472870498985618,0.4375,0,0,0.0052,y
gobuffalo/gobuffalo/439/467412051,-0.3383333333333333,0.19668078,gobuffalo,gobuffalo,0,"I’m sorry, but this is about one of the rudest tickets I’ve seen. You could’ve just asked asked how to use Go templates, but instead you decided to insult the hard work of a lot of people who do this for FREE. You don’t have to like Plush templates, but you also don’t have to be this rude and insulting. Read  and try to treat people with respect. ",1,0.5387359671438766,0.7883333333333333,0,0,-0.5424,y
gobuffalo/gobuffalo/439/467445115,0.4,0.83785176,gobuffalo,gobuffalo,0,"What, I'm supposed to kiss ass because someone made something for ""FREE"". Give me break, guy. You heard the feedback. Now it's yours to cherish. ",0,0.4609802360681666,0.8,0,0,0.2263,n
gobuffalo/gobuffalo/439/467446958,0,0.033812936,gobuffalo,gobuffalo,0,You could’ve just asked asked how to use Go templates. Just that. ,0,0.5155056364123506,0,0,0,0,n
gobuffalo/gobuffalo/439/467448603,0.5,0.07287009,gobuffalo,gobuffalo,0,"I could have, but that wouldn't have been sincere. Those plush templates were an immediate turn off. If the maintainer has 18 years of experience surely they know how to interpret feedback however delivered. ",0,0.5138069874588395,0.6944444444444444,0,0,0.2413,y
gobuffalo/gobuffalo/439/467449559,-0.04999999999999999,0.7448875,gobuffalo,gobuffalo,0,"First off, constructive criticism is always welcome, but you didn’t do that you served up a heavy dose of insults. No one asked you to kiss ass. Your ticket could’ve been, “I would like to use Go templates instead of Plush, how do I do that?”. But no, you came and spent a long time insulting people, and you still do. You don’t have to like Plush, but you don’t have to insult those that wrote it. ",0,0.22460646486318486,0.5388888888888889,0,0,-0.9267,n
gobuffalo/gobuffalo/439/467456238,0.125,0.22284628,gobuffalo,gobuffalo,0,"im on the opposite opinion, plush is so much more human in term of rendering. i even use it for generating codes, and scaffolds. doing that in go template is such a pain! ",0,0.42334192651655167,0.275,0,0,-0.5562,n
godot/godotengine/28739/441278024,0.042857142857142864,0.070133485,godotengine,godot,0,"Godot version 3.1.1 OS/device including version Windows 10 Issue description As you can see in attached MRP, application crashes when you set a breakpoint just a big array of array has been filled with values. Issue happen also when you put breakpoint in same node different functions subsequently. when no breakpoints had been set, application doesn't crash. NOTE mrp is about a 600x600 matrix. If you change to 500x500 it doesn't crash anymore. Steps to reproduce open MRP put breakpoint on ""PRINTS"" lines, one at a time. run Minimal reproduction project mrp-breakpoint-crash.zip ",0,0.45280330200047614,0.41071428571428575,0,0,0.6144,n
godot/godotengine/28739/490122815,0,0.119595215,godotengine,godot,0,Can't reproduce on Ubuntu 19.04 with Godot 3.2 master ,0,0.4131742706553513,0,0,0,0,n
godot/godotengine/28739/490151913,0,0.0385607,godotengine,godot,0,@friend Do you have any log? ,0,0.5495060491697932,0,0,1,0,n
godot/godotengine/28739/490212431,-0.1,0.048627604,godotengine,godot,0,logs is not really helpful log.txt console displays ,0,0.3875703784570051,0.2,0,0,-0.3713,n
godot/godotengine/28739/490226023,0,0.06707638,godotengine,godot,3,"I tried on two different machines, it happens all the time. Probalbly Windows-only bug. ",0,0.45682633168589143,0.6,0,0,0,n
godot/godotengine/28739/490229439,-0.025,0.14091045,godotengine,godot,0,"Confirm on Wine 4.7, this is backtrace(very strange because wine or cross compilation doesn't work well) Dokument bez nazwy.txt ",0,0.3336759745281015,0.075,0,0,-0.2023,n
